Date,temperatureC,dewpointC,windspeedKMH,pressureMB,pressureTendencyMB,precipitationMM,cloudCoverOKTA,lowCloudCoverOKTA,HKm,visibilityKM,Caption,Subcaption
2/2/2016 6:00,30,23.4,14.4,1011.4,-2.7,0.0/6h,5,2,0.6,12,Present weather reported from a manned weather station,Haze
2/2/2016 9:00,31,19.1,14.4,1010.9,-0.5,0.0/3h,2,2,0.6,12,Present weather reported from a manned weather station,Haze
2/2/2016 12:00,28.2,20.3,7.2,1012.9,2,0.0/6h,2,2,0.6,12,Present weather reported from a manned weather station,Haze
2/2/2016 15:00,27.4,20.1,7.2,1013.7,0.8,0.0/3h,1,1,0.6,10,Present weather reported from a manned weather station,Clouds generally dissolving or becoming less developed. No meteors except photometeors
2/2/2016 18:00,26.2,20.8,0,1012.7,-1,0.0/6h,2,2,0.6,10,No WW data. Ogimet extension,Broken. Night. At 02/02/2016 18:00 UTC 
2/2/2016 21:00,26.2,21.1,0,1012.8,0.1,0.0/3h,5,2,0.6,10,No WW data. Ogimet extension,Broken. Night. At 02/02/2016 21:00 UTC 
2/3/2016 0:00,27.6,22,14.4,1014.2,1.4,0.0/24h,5,2,0.6,12,Present weather reported from a manned weather station,Haze
2/3/2016 3:00,28.2,21.9,7.2,1013.6,0.6,0.0/3h,8,3,0.6,12,Present weather reported from a manned weather station,Haze
2/3/2016 6:00,27.6,22.6,14.4,1011.3,-2.3,0.254/6h,8,3,0.6,10,Present weather reported from a manned weather station,"Rain shower(s), slight"
2/3/2016 9:00,27.8,23.1,7.2,1011.5,0.2,0.254/3h,7,3,0.6,12,Present weather reported from a manned weather station,Haze
2/3/2016 12:00,27.4,22.4,10.8,1013.3,1.8,0.254/6h,7,2,0.6,12,Present weather reported from a manned weather station,Haze
2/3/2016 15:00,26.9,22.1,0,1013.1,0.2,0.0/3h,7,2,0.6,12,Present weather reported from a manned weather station,State of sky on the whole unchanged. No meteors except photometeors
2/3/2016 18:00,26.5,22,7.2,1012.7,-0.4,0.0/6h,7,2,0.6,12,Present weather reported from a manned weather station,State of sky on the whole unchanged. No meteors except photometeors
2/3/2016 21:00,26.3,22.6,0,1012.7,0,0.0/3h,6,1,0.6,12,Present weather reported from a manned weather station,Clouds generally dissolving or becoming less developed. No meteors except photometeors
2/4/2016 0:00,26.7,24.4,3.6,1014.2,1.5,0.254/24h,7,2,0.6,12,Present weather reported from a manned weather station,Haze
2/4/2016 3:00,27.8,22.6,10.8,1013.6,-0.6,0.0/3h,7,3,0.6,12,Present weather reported from a manned weather station,Haze
2/4/2016 6:00,30.1,23,7.2,1011,-2.6,0.1/6h,6,3,0.6,12,Present weather reported from a manned weather station,Haze
2/4/2016 9:00,26.6,24.2,3.6,1011,0,5.0/3h,8,4,0.6,12,Present weather reported from a manned weather station,"Rain, not freezing, intermittent, slight at time of observation"
2/4/2016 12:00,27.3,24.6,3.6,1011.9,0.9,5.0/6h,7,3,0.6,12,Present weather reported from a manned weather station,Haze
2/4/2016 15:00,26.9,24,3.6,1012.4,0.5,0.0/3h,6,3,0.6,12,Present weather reported from a manned weather station,Clouds generally dissolving or becoming less developed. No meteors except photometeors
2/4/2016 18:00,26.3,23.5,0,1011.2,-1.2,0.0/6h,5,2,0.6,12,Present weather reported from a manned weather station,Clouds generally dissolving or becoming less developed. No meteors except photometeors
2/4/2016 21:00,26.4,23.7,3.6,1011.4,0.2,0.0/3h,7,3,0.6,12,Present weather reported from a manned weather station,Clouds generally forming or developing. No meteors except photometeors
2/5/2016 0:00,26.3,23.2,7.2,1012.7,1.3,5.1/24h,5,2,0.6,12,Present weather reported from a manned weather station,Haze
2/5/2016 3:00,29.4,24.8,7.2,1012.3,-0.4,0.0/3h,6,2,0.6,12,Present weather reported from a manned weather station,Haze
2/5/2016 6:00,30.8,25,10.8,1008.9,-3.4,0.0/6h,5,2,0.6,12,Present weather reported from a manned weather station,Haze
2/5/2016 9:00,29.2,25.8,10.8,1008.3,-0.6,0.0/3h,6,3,0.6,12,Present weather reported from a manned weather station,Haze
2/5/2016 12:00,27.6,24.1,10.8,1009.9,1.6,0.0/6h,7,3,0.6,12,Present weather reported from a manned weather station,Haze
2/5/2016 15:00,26.3,24,10.8,1010.5,0.6,0.0/3h,6,3,0.6,10,Present weather reported from a manned weather station,Clouds generally dissolving or becoming less developed. No meteors except photometeors
2/5/2016 18:00,25.8,24.2,7.2,1009.5,-1,0.0/6h,7,3,0.6,10,No WW data. Ogimet extension,Overcast. Night. At 02/05/2016 18:00 UTC 
2/5/2016 21:00,24.7,24.3,14.4,1009.7,0.2,26.0/3h,8,4,0.6,8,Present weather reported from a manned weather station,"Rain, not freezing, intermittent, heavy at time of observation"
2/6/2016 0:00,24.6,23.8,14.4,1012,2.3,30.2/24h,8,4,0.6,8,Present weather reported from a manned weather station,"Rain, not freezing, intermittent, slight at time of observation"
2/6/2016 3:00,24.6,23.9,7.2,1013.5,1.5,4.0/3h,8,4,0.6,10,Present weather reported from a manned weather station,"Rain, not freezing, intermittent, moderate at time of observation"
2/6/2016 9:00,25.2,23.7,7.2,1011.1,-0.4,0.0/3h,8,4,0.6,10,Present weather reported from a manned weather station,Haze
2/6/2016 12:00,30.8,25,10.8,1008.9,-3.4,0.0/6h,5,2,0.6,12,Present weather reported from a manned weather station,Haze
2/6/2016 15:00,23.6,22.5,0,1013.9,1,2.0/3h,8,4,0.6,10,Present weather reported from a manned weather station,Rain (not freezing) at the station during the preceding hour but no at the time of observation. Not falling as shower(s)
2/6/2016 18:00,24.1,21.4,7.2,1013.1,-0.8,2.0/6h,8,4,0.6,10,Present weather reported from a manned weather station,State of sky on the whole unchanged. No meteors except photometeors
2/6/2016 21:00,23.8,21.7,10.8,1012.6,-0.5,0.0/3h,8,4,0.6,10,No WW data. Ogimet extension,Overcast. Night. At 02/06/2016 21:00 UTC 
2/7/2016 0:00,24.6,21.3,3.6,1014.4,1.8,24.0/24h,8,4,0.6,10,Present weather reported from a manned weather station,Haze
2/7/2016 3:00,25.8,22.4,7.2,1014.4,0,0.0/3h,7,4,0.6,10,Present weather reported from a manned weather station,Haze
2/7/2016 6:00,27,20.8,10.8,1012,-2.4,0.0/6h,7,3,0.6,10,Present weather reported from a manned weather station,Haze
2/7/2016 9:00,27.1,19.1,18,1012.5,0.5,0.0/3h,6,2,0.6,12,Present weather reported from a manned weather station,Haze
2/7/2016 15:00,24.3,18.8,7.2,1016.1,1,0.0/3h,3,1,0.6,12,Present weather reported from a manned weather station,Clouds generally dissolving or becoming less developed. No meteors except photometeors
2/7/2016 18:00,23.4,19.1,0,1014.4,-1.7,0.0/6h,1,1,0.6,12,Present weather reported from a manned weather station,Clouds generally dissolving or becoming less developed. No meteors except photometeors
2/7/2016 21:00,22.9,18.7,10.8,1014.1,-0.3,0.0/3h,1,1,0.6,12,Present weather reported from a manned weather station,State of sky on the whole unchanged. No meteors except photometeors
2/8/2016 0:00,24,19.1,7.2,1015.1,1,0.0/24h,3,2,0.6,12,Present weather reported from a manned weather station,Haze
2/8/2016 3:00,27.9,18.5,7.2,1014.6,-0.5,0.0/3h,7,2,0.6,12,Present weather reported from a manned weather station,Haze
2/8/2016 6:00,28.2,18.3,10.8,1012.8,-1.8,0.0/6h,7,3,0.6,12,Present weather reported from a manned weather station,Haze
2/8/2016 9:00,27.3,17.8,10.8,1012.7,-0.1,0.0/3h,6,2,0.6,12,Present weather reported from a manned weather station,Haze
2/8/2016 12:00,25.4,17.8,7.2,1014.5,1.8,0.0/6h,6,2,0.6,12,Present weather reported from a manned weather station,Haze
2/8/2016 15:00,25.1,17.6,3.6,1015.3,0.8,0.0/3h,3,2,0.6,12,Present weather reported from a manned weather station,Clouds generally dissolving or becoming less developed. No meteors except photometeors
2/8/2016 18:00,23.9,18.1,3.6,1014.2,-1.1,0.0/6h,5,2,0.6,12,Present weather reported from a manned weather station,Clouds generally forming or developing. No meteors except photometeors
2/8/2016 21:00,24,18.3,3.6,1014.2,0,0.0/3h,5,2,0.6,12,Present weather reported from a manned weather station,State of sky on the whole unchanged. No meteors except photometeors
2/9/2016 0:00,24.5,18.6,3.6,1015.7,1.5,0.0/24h,6,2,0.6,12,Present weather reported from a manned weather station,Haze
2/9/2016 3:00,27.1,20,3.6,1016.1,0.4,0.0/3h,7,3,0.6,12,Present weather reported from a manned weather station,Haze
2/9/2016 6:00,27.8,20.8,7.2,1013.6,-2.5,0.0/6h,7,4,0.6,12,Present weather reported from a manned weather station,Haze
2/9/2016 9:00,27.5,21,10.8,1013.3,-0.3,0.0/3h,5,2,0.6,12,Present weather reported from a manned weather station,Haze
2/9/2016 12:00,26,21,7.2,1014.9,1.6,0.0/6h,6,3,0.6,12,Present weather reported from a manned weather station,Haze
2/9/2016 15:00,24.7,21.8,7.2,1014.7,-0.2,0.0/3h,4,1,0.6,10,Present weather reported from a manned weather station,Clouds generally dissolving or becoming less developed. No meteors except photometeors
2/9/2016 18:00,24.4,21.3,0,1013.4,-1.3,0.0/6h,5,2,0.6,10,No WW data. Ogimet extension,Broken. Night. At 02/09/2016 18:00 UTC 
2/9/2016 21:00,24.8,21.5,3.6,1013.4,0,0.0/3h,4,2,0.6,10,No WW data. Ogimet extension,Broken. Night. At 02/09/2016 21:00 UTC 
2/10/2016 0:00,25.7,21.8,3.6,1015,1.6,0.0/24h,6,2,0.6,12,Present weather reported from a manned weather station,Haze
2/10/2016 3:00,30.3,20.1,18,1014.6,-0.4,0.0/3h,5,2,0.6,12,Present weather reported from a manned weather station,Haze
2/10/2016 6:00,31.2,20.5,18,1012.4,-2.2,0.0/6h,3,3,0.6,12,Present weather reported from a manned weather station,Haze
2/10/2016 9:00,30.1,20.2,18,1012.9,0.5,0.0/3h,4,2,0.6,12,Present weather reported from a manned weather station,Haze
2/10/2016 12:00,27.7,20.4,10.8,1014.4,1.5,0.0/6h,1,1,0.6,12,Present weather reported from a manned weather station,Haze
2/10/2016 15:00,26.9,20.1,7.2,1014.6,0.2,0.0/3h,1,1,0.6,10,Present weather reported from a manned weather station,State of sky on the whole unchanged. No meteors except photometeors
2/10/2016 18:00,26,20.1,7.2,1013.9,-0.7,0.0/6h,2,2,0.6,10,No WW data. Ogimet extension,Broken. Night. At 02/10/2016 18:00 UTC 
2/10/2016 21:00,25.6,19.8,7.2,1014.1,0.1,0.0/3h,4,1,0.6,10,No WW data. Ogimet extension,Broken. Night. At 02/10/2016 21:00 UTC 
2/11/2016 0:00,26.3,20.1,3.6,1015,0.9,0.0/24h,6,2,0.6,12,Present weather reported from a manned weather station,Haze
2/11/2016 3:00,27.4,22.5,14.4,1015.2,0.2,0.0/3h,6,3,0.6,12,Present weather reported from a manned weather station,Haze
2/11/2016 6:00,30.9,21,14.4,1012,-3.2,0.0/6h,5,3,0.6,12,Present weather reported from a manned weather station,Haze
2/11/2016 9:00,30.4,20.2,18,1011.9,-0.1,0.0/3h,4,2,0.6,12,Present weather reported from a manned weather station,Haze
2/11/2016 12:00,27.7,19.9,14.4,1013.7,1.8,0.0/6h,4,1,0.6,12,Present weather reported from a manned weather station,Haze
2/11/2016 15:00,26.9,20.1,14.4,1013.7,0,0.0/3h,4,1,0.6,12,Present weather reported from a manned weather station,State of sky on the whole unchanged. No meteors except photometeors
2/11/2016 18:00,25.8,20.5,14.4,1013.2,-0.5,0.0/6h,3,1,0.6,12,Present weather reported from a manned weather station,Clouds generally dissolving or becoming less developed. No meteors except photometeors
2/11/2016 21:00,25.3,20.7,10.8,1013.6,0.4,0.0/3h,3,1,0.6,12,Present weather reported from a manned weather station,State of sky on the whole unchanged. No meteors except photometeors
2/12/2016 0:00,26,20.7,10.8,1015.1,1.5,0.0/24h,3,1,0.6,12,Present weather reported from a manned weather station,Haze
2/12/2016 3:00,29.9,19.6,10.8,1014.6,-0.5,0.0/3h,7,3,0.6,12,Present weather reported from a manned weather station,Haze
2/12/2016 6:00,31.2,19.1,10.8,1012.5,-2.1,0.0/6h,5,3,0.6,12,Present weather reported from a manned weather station,Haze
2/12/2016 9:00,30.6,20,10.8,1012.1,-0.4,0.0/3h,5,3,0.6,12,Present weather reported from a manned weather station,Haze
2/12/2016 12:00,27.6,18.6,3.6,1013.3,1.2,0.0/6h,5,2,0.6,12,Present weather reported from a manned weather station,Haze
2/12/2016 15:00,26,20.1,7.2,1013.7,0.4,0.0/3h,4,2,0.6,12,Present weather reported from a manned weather station,Clouds generally dissolving or becoming less developed. No meteors except photometeors
2/12/2016 18:00,25.2,20,7.2,1012.9,-0.8,0.0/6h,3,2,0.6,12,Present weather reported from a manned weather station,Clouds generally dissolving or becoming less developed. No meteors except photometeors
2/12/2016 21:00,24.4,20.2,3.6,1013,0.1,0.0/3h,4,2,0.6,12,Present weather reported from a manned weather station,Clouds generally forming or developing. No meteors except photometeors
2/13/2016 0:00,25.3,19.8,7.2,1015.3,2.3,0.0/24h,5,2,0.6,12,Present weather reported from a manned weather station,Haze
2/13/2016 3:00,29.3,20.8,10.8,1015.3,0,0.0/3h,6,3,0.6,12,Present weather reported from a manned weather station,Haze
2/13/2016 6:00,30.2,21.7,10.8,1012,-1.3,0.0/6h,4,2,0.6,12,Present weather reported from a manned weather station,Haze
2/13/2016 9:00,29.7,22.6,7.2,1011.7,-0.3,0.0/3h,1,1,0.6,12,Present weather reported from a manned weather station,Haze
2/13/2016 12:00,28,22,10.8,1013.1,1.4,0.0/6h,1,1,0.6,12,Present weather reported from a manned weather station,Haze
2/13/2016 15:00,26.3,22.5,7.2,1014.1,1,0.0/3h,4,1,0.6,10,Present weather reported from a manned weather station,Clouds generally forming or developing. No meteors except photometeors
2/13/2016 18:00,25.3,21.8,3.6,1012.6,-1.5,0.0/6h,5,1,0.6,10,No WW data. Ogimet extension,Broken. Night. At 02/13/2016 18:00 UTC 
2/13/2016 21:00,24.6,22.5,7.2,1013.1,0.5,0.0/3h,6,2,0.6,10,No WW data. Ogimet extension,Overcast. Night. At 02/13/2016 21:00 UTC 
2/14/2016 0:00,26,22,0,1014.8,1.7,0.0/24h,5,1,0.6,12,Present weather reported from a manned weather station,Haze
2/14/2016 3:00,28,23,7.2,1015,0.2,0.0/3h,6,2,0.6,12,Present weather reported from a manned weather station,Haze
2/14/2016 6:00,31.3,21.6,10.8,1012.2,-2.8,0.0/6h,5,2,0.6,12,Present weather reported from a manned weather station,Haze
2/14/2016 9:00,30.7,21.1,7.2,1011.9,-0.3,0.0/3h,6,2,0.6,12,Present weather reported from a manned weather station,Haze
2/14/2016 12:00,28.3,22.8,10.8,1013.9,2,0.0/6h,6,3,0.6,12,Present weather reported from a manned weather station,Haze
2/14/2016 15:00,26.9,22,3.6,1015.3,1.4,0.0/3h,6,3,0.6,10,Present weather reported from a manned weather station,State of sky on the whole unchanged. No meteors except photometeors
2/14/2016 18:00,25.7,21.1,10.8,1014,-1.3,0.0/6h,5,2,0.6,10,No WW data. Ogimet extension,Broken. Night. At 02/14/2016 18:00 UTC 
2/14/2016 21:00,24.4,20,10.8,1013.6,-0.4,0.0/3h,4,2,0.6,10,No WW data. Ogimet extension,Broken. Night. At 02/14/2016 21:00 UTC 
2/15/2016 0:00,25.4,20.8,7.2,1015.9,2.3,0.0/24h,7,3,0.6,12,Present weather reported from a manned weather station,Haze
2/15/2016 3:00,27.2,21.4,7.2,1016.2,0.3,0.0/3h,8,3,0.6,10,Present weather reported from a manned weather station,Haze
2/15/2016 6:00,29,21.6,10.8,1012.7,-3.5,0.0/6h,8,2,0.6,10,Present weather reported from a manned weather station,Haze
2/15/2016 9:00,28.6,22,7.2,1012.4,-0.7,0.0/3h,8,2,0.6,10,Present weather reported from a manned weather station,Haze
2/15/2016 12:00,27.7,21.8,3.6,1014.7,2.3,0.0/6h,4,1,0.6,12,Present weather reported from a manned weather station,Haze
2/15/2016 15:00,27.2,22.3,7.2,1015.5,0.8,0.0/3h,7,1,0.6,12,Present weather reported from a manned weather station,Clouds generally forming or developing. No meteors except photometeors
2/15/2016 18:00,26.8,22.3,3.6,1014.4,-1.1,0.0/6h,7,1,0.6,12,Present weather reported from a manned weather station,State of sky on the whole unchanged. No meteors except photometeors
2/15/2016 21:00,25.9,22.1,3.6,1014.7,0.3,0.0/3h,5,1,0.6,12,Present weather reported from a manned weather station,Clouds generally dissolving or becoming less developed. No meteors except photometeors
2/16/2016 0:00,26.4,21.1,7.2,1016.5,1.8,0.0/24h,4,1,0.6,12,Present weather reported from a manned weather station,Haze
2/16/2016 3:00,28.2,21.8,10.8,1015.9,-0.6,0.0/3h,6,2,0.6,12,Present weather reported from a manned weather station,Haze
2/16/2016 6:00,28.8,22,14.4,1014.2,-1.7,0.0/6h,7,3,0.6,12,Present weather reported from a manned weather station,Haze
2/16/2016 9:00,29,19.3,7.2,1014.5,0.3,0.0/3h,7,3,0.6,12,Present weather reported from a manned weather station,Haze
2/16/2016 12:00,26.3,19.3,10.8,1016.1,1.6,0.0/6h,5,2,0.6,12,Present weather reported from a manned weather station,Haze
2/16/2016 15:00,26,19.4,3.6,1017.1,1,0.0/3h,4,2,0.6,12,Present weather reported from a manned weather station,Clouds generally dissolving or becoming less developed. No meteors except photometeors
2/16/2016 18:00,25.1,20,3.6,1016.1,-1,0.0/6h,5,2,0.6,12,Present weather reported from a manned weather station,Clouds generally forming or developing. No meteors except photometeors
2/16/2016 21:00,24.3,19.9,3.6,1015.7,-0.4,0.0/3h,3,2,0.6,12,Present weather reported from a manned weather station,Clouds generally dissolving or becoming less developed. No meteors except photometeors
2/17/2016 0:00,25.1,20.5,3.6,1017.6,1.9,0.0/24h,4,1,0.6,12,Present weather reported from a manned weather station,Haze
2/17/2016 3:00,27.2,21.2,7.2,1017.9,0.3,0.0/3h,7,3,0.6,12,Present weather reported from a manned weather station,Haze
2/17/2016 6:00,29.8,22.5,10.8,1014.6,-3.3,0.0/6h,7,4,0.6,12,Present weather reported from a manned weather station,Haze
2/17/2016 9:00,28.5,22.8,3.6,1014.5,-0.1,0.0/3h,8,4,0.6,12,Present weather reported from a manned weather station,Haze
2/17/2016 12:00,27.1,20.7,14.4,1016.2,1.7,0.0/6h,6,3,0.6,12,Present weather reported from a manned weather station,Haze
2/17/2016 15:00,25.9,21.2,10.8,1017.5,1.3,0.0/3h,4,1,0.6,10,Present weather reported from a manned weather station,Clouds generally dissolving or becoming less developed. No meteors except photometeors
2/17/2016 18:00,25.1,21.1,3.6,1015.9,-1.6,0.0/6h,5,1,0.6,10,No WW data. Ogimet extension,Broken. Night. At 02/17/2016 18:00 UTC 
2/18/2016 0:00,24.8,21.2,3.6,1017.4,1.5,0.0/24h,7,3,0.6,12,Present weather reported from a manned weather station,Haze
2/18/2016 3:00,27.9,21.3,14.4,1017.1,-0.3,0.0/3h,7,3,0.6,12,Present weather reported from a manned weather station,Haze
2/18/2016 6:00,29,21.7,3.6,1014.2,-2.9,0.0/6h,6,3,0.6,12,Present weather reported from a manned weather station,Haze
2/18/2016 9:00,29,21.7,10.8,1013.7,-0.5,0.0/3h,5,2,0.6,12,Present weather reported from a manned weather station,Haze
2/18/2016 12:00,27,20.7,10.8,1015.2,1.5,0.0/6h,2,2,0.6,12,Present weather reported from a manned weather station,Haze
2/18/2016 15:00,26.1,21.1,7.2,1015.8,0.6,0.0/3h,4,2,0.6,10,Present weather reported from a manned weather station,Clouds generally forming or developing. No meteors except photometeors
2/18/2016 18:00,25.5,21.5,3.6,1014.7,-1.1,0.0/6h,4,2,0.6,10,Present weather reported from a manned weather station,State of sky on the whole unchanged. No meteors except photometeors
2/18/2016 21:00,24.3,21.1,7.2,1015.4,-0.3,0.0/3h,1,1,0.6,10,Present weather reported from a manned weather station,Clouds generally dissolving or becoming less developed. No meteors except photometeors
2/19/2016 0:00,26.9,21.4,3.6,1017,1.6,0.0/24h,5,2,0.6,12,Present weather reported from a manned weather station,Haze
2/19/2016 3:00,27.7,22.1,7.2,1016.7,0.3,0.0/3h,6,1,0.6,12,Present weather reported from a manned weather station,Haze
2/19/2016 6:00,30.6,20.8,14.4,1013,-3.7,0.0/6h,6,2,0.6,12,Present weather reported from a manned weather station,Haze
2/19/2016 9:00,30.8,21.4,10.8,1012.5,-0.5,0.0/3h,6,2,0.6,12,Present weather reported from a manned weather station,Haze
2/19/2016 12:00,28.2,20,10.8,1013.7,1.2,0.0/6h,3,1,0.6,12,Present weather reported from a manned weather station,Haze
2/19/2016 15:00,27.2,21.1,7.2,1014.7,1,0.0/3h,1,1,0.6,12,Present weather reported from a manned weather station,Clouds generally dissolving or becoming less developed. No meteors except photometeors
2/19/2016 18:00,26,20.7,7.2,1014.7,0,0.0/6h,3,1,0.6,12,Present weather reported from a manned weather station,Clouds generally forming or developing. No meteors except photometeors
2/19/2016 21:00,25,21,3.6,1015.5,0.8,0.0/3h,6,1,0.6,12,Present weather reported from a manned weather station,Clouds generally forming or developing. No meteors except photometeors
2/20/2016 3:00,29.3,21.1,10.8,1016.8,-0.4,0.0/3h,6,2,0.6,12,Present weather reported from a manned weather station,Haze
2/20/2016 6:00,30.1,20.7,10.8,1014.2,-2.6,0.0/6h,7,4,0.6,12,Present weather reported from a manned weather station,"Precipitation within sight, reaching the ground or the surface of the sea, but distant, i.e.   estimated to be more than 5 km from the station"
2/20/2016 9:00,30.3,20.5,7.2,1013.4,-0.8,0.0/3h,6,2,0.6,12,Present weather reported from a manned weather station,Haze
2/20/2016 12:00,28.1,21.8,7.2,1014.4,1,0.0/6h,5,2,0.6,12,Present weather reported from a manned weather station,Haze
2/20/2016 15:00,26.7,21,3.6,1015.9,1.5,0.0/3h,4,2,0.6,12,Present weather reported from a manned weather station,Clouds generally dissolving or becoming less developed. No meteors except photometeors
2/20/2016 18:00,25.1,21.4,3.6,1015.5,-0.4,0.0/6h,5,2,0.6,12,Present weather reported from a manned weather station,Clouds generally forming or developing. No meteors except photometeors
2/20/2016 21:00,24.1,20.9,3.6,1015,-0.5,0.0/3h,5,2,0.6,12,Present weather reported from a manned weather station,State of sky on the whole unchanged. No meteors except photometeors
2/21/2016 0:00,26.3,19.6,3.6,1016.6,1.6,0.0/24h,5,2,0.6,12,Present weather reported from a manned weather station,Haze
2/21/2016 3:00,27.6,21.5,10.8,1017.4,0.8,0.0/3h,5,2,0.6,12,Present weather reported from a manned weather station,Haze
2/21/2016 6:00,30.4,21.1,7.2,1014.7,-2.7,0.0/6h,4,2,0.6,12,Present weather reported from a manned weather station,Haze
2/21/2016 9:00,30.1,21.1,14.4,1014.8,0.1,0.0/3h,3,1,0.6,12,Present weather reported from a manned weather station,Haze
2/21/2016 12:00,27.8,21.2,14.4,1016.7,1.9,0.0/6h,2,2,0.6,12,Present weather reported from a manned weather station,Haze
2/21/2016 15:00,26.7,20.8,3.6,1017.5,0.8,0.0/3h,1,1,0.6,10,Present weather reported from a manned weather station,Clouds generally dissolving or becoming less developed. No meteors except photometeors
2/21/2016 18:00,25.5,22.1,0,1016.1,-1.4,0.0/6h,4,-,0.6,10,No WW data. Ogimet extension,Broken. Night. At 02/21/2016 18:00 UTC 
2/21/2016 21:00,24.9,21.4,7.2,1015.8,-0.3,0.0/3h,5,1,0.6,10,No WW data. Ogimet extension,Broken. Night. At 02/21/2016 21:00 UTC 
2/22/2016 0:00,26.5,21.5,7.2,1017.7,1.9,0.0/24h,5,2,0.6,12,Present weather reported from a manned weather station,Haze
2/22/2016 6:00,29.5,23.2,14.4,1015.3,-2.5,0.0/6h,6,3,0.6,12,Present weather reported from a manned weather station,Haze
2/22/2016 9:00,31.4,22.2,10.8,1013.7,-1.6,0.0/3h,3,3,0.6,12,Present weather reported from a manned weather station,Haze
2/22/2016 12:00,28.8,20.7,10.8,1016,2.3,0.0/6h,2,2,0.6,12,Present weather reported from a manned weather station,Haze
2/22/2016 15:00,26.8,22.2,7.2,1017.3,1.3,0.0/3h,3,1,0.6,10,Present weather reported from a manned weather station,Clouds generally forming or developing. No meteors except photometeors
2/22/2016 18:00,25.8,22,3.6,1016.1,-1.2,0.0/6h,2,2,0.6,10,No WW data. Ogimet extension,Broken. Night. At 02/22/2016 18:00 UTC 
2/22/2016 21:00,25,22,7.2,1015.6,-0.5,0.0/3h,4,2,0.6,10,No WW data. Ogimet extension,Broken. Night. At 02/22/2016 21:00 UTC 
2/23/2016 0:00,26.9,21.5,7.2,1016.8,1.2,0.0/24h,5,2,0.6,12,Present weather reported from a manned weather station,Haze
2/23/2016 3:00,28,22.7,10.8,1016.6,0.2,0.0/3h,6,4,0.6,12,Present weather reported from a manned weather station,Haze
2/23/2016 6:00,29.5,22.4,14.4,1013.1,-3.5,0.0/6h,6,3,0.6,12,Present weather reported from a manned weather station,Haze
2/23/2016 9:00,30.7,23,14.4,1013.1,0,0.0/3h,6,2,0.6,12,Present weather reported from a manned weather station,Haze
2/23/2016 12:00,28.3,19.6,10.8,1014.6,1.5,0.0/6h,3,1,0.6,12,Present weather reported from a manned weather station,Haze
2/23/2016 15:00,26.7,19.4,7.2,1015.5,0.9,0.0/3h,1,1,0.6,12,Present weather reported from a manned weather station,Clouds generally dissolving or becoming less developed. No meteors except photometeors
2/23/2016 18:00,26.1,19.9,3.6,1014.6,-0.9,0.0/6h,1,1,0.6,12,Present weather reported from a manned weather station,State of sky on the whole unchanged. No meteors except photometeors
2/23/2016 21:00,24.9,21.3,3.6,1014.5,-0.1,0.0/3h,1,1,0.6,12,Present weather reported from a manned weather station,State of sky on the whole unchanged. No meteors except photometeors
2/24/2016 0:00,26.2,21.2,7.2,1016.3,1.8,0.0/24h,3,1,0.6,12,Present weather reported from a manned weather station,Haze
2/24/2016 3:00,30.7,20.1,7.2,1016.3,0,0.0/3h,4,2,0.6,12,Present weather reported from a manned weather station,Haze
2/24/2016 6:00,31.8,18.4,10.8,1014.1,-2.2,0.0/6h,6,3,0.6,12,Present weather reported from a manned weather station,Haze
2/24/2016 9:00,30.1,19.7,7.2,1015,0.9,0.0/3h,6,3,0.6,12,Present weather reported from a manned weather station,Haze
2/24/2016 12:00,27.9,19.8,3.6,1016.3,1.3,0.0/6h,5,2,0.6,12,Present weather reported from a manned weather station,Haze
2/24/2016 15:00,26.9,20.1,7.2,1017.4,1.1,0.0/3h,5,2,0.6,12,Present weather reported from a manned weather station,State of sky on the whole unchanged. No meteors except photometeors
2/24/2016 18:00,26,20.7,7.2,1016.3,-1.1,0.0/6h,6,2,0.6,12,Present weather reported from a manned weather station,Clouds generally forming or developing. No meteors except photometeors
2/24/2016 21:00,25.4,20.8,7.2,1015.8,-0.5,0.0/3h,4,2,0.6,12,Present weather reported from a manned weather station,Clouds generally dissolving or becoming less developed. No meteors except photometeors
2/25/2016 0:00,27,21.6,3.6,1017.3,1.5,0.0/24h,4,2,0.6,12,Present weather reported from a manned weather station,Haze
2/25/2016 3:00,27.9,21.9,7.2,1018.4,1.1,0.0/3h,7,4,0.6,12,Present weather reported from a manned weather station,Haze
2/25/2016 6:00,31.3,19.6,18,1015.5,-2.9,0.0/6h,6,3,0.6,12,Present weather reported from a manned weather station,Haze
2/25/2016 9:00,29.6,20.3,14.4,1015.9,0.4,0.0/3h,5,2,0.6,12,Present weather reported from a manned weather station,Haze
2/25/2016 12:00,26.9,21.1,7.2,1017.5,1.6,0.0/6h,6,3,0.6,12,Present weather reported from a manned weather station,Haze
2/25/2016 15:00,26,21.1,7.2,1018.7,1.2,0.0/3h,6,3,0.6,10,Present weather reported from a manned weather station,State of sky on the whole unchanged. No meteors except photometeors
2/25/2016 18:00,25.2,21.2,7.2,1017.4,-1.3,0.0/6h,7,3,0.6,10,No WW data. Ogimet extension,Overcast. Night. At 02/25/2016 18:00 UTC 
2/25/2016 21:00,23.3,22.8,10.8,1017.2,-0.2,0.0/3h,6,3,0.6,10,No WW data. Ogimet extension,Overcast. Night. At 02/25/2016 21:00 UTC 
